#"Time (ps)" "Potential Energy (kJ/mole)" "Temperature (K)" "Box Volume (nm^3)" "Density (g/mL)" "Speed (ns/day)" "Elapsed Time (s)"
5.700000000000238 -3592164.5768025694 249.426021568683 148.37410801535628 1.8563965158837346 29.6 16.329020738601685
5.800000000000272 -3592503.7649160665 251.2428563171542 148.37410801535628 1.8563965158837346 29.7 16.604692697525024
5.900000000000305 -3592635.8590568723 251.99695731660117 148.37410801535628 1.8563965158837346 29.7 16.879307746887207
6.000000000000338 -3592114.696951221 249.05007404424498 148.37410801535628 1.8563965158837346 29.7 17.192456007003784
6.100000000000372 -3592790.033031053 252.8531282259846 148.37410801535628 1.8563965158837346 29.6 17.514137268066406
6.200000000000405 -3592165.3197348146 249.19360457355194 148.37410801535628 1.8563965158837346 29.6 17.78873562812805
6.300000000000439 -3592576.6965642134 251.56267995483128 148.37410801535628 1.8563965158837346 29.7 18.0662043094635
6.400000000000472 -3592636.254880541 251.96380106487743 148.37410801535628 1.8563965158837346 29.6 18.387187004089355
6.500000000000505 -3592746.633955747 252.681366707935 148.37410801535628 1.8563965158837346 29.6 18.666167736053467
6.600000000000539 -3592141.370855477 249.20106461701698 148.37410801535628 1.8563965158837346 29.6 18.946313619613647
6.700000000000572 -3592945.0450072037 253.91696038807504 148.37410801535628 1.8563965158837346 29.7 19.21955966949463
6.800000000000606 -3592934.6090791267 253.7867207897278 148.37410801535628 1.8563965158837346 29.6 19.546008110046387
6.900000000000639 -3592750.9597598338 252.67699537229927 148.37410801535628 1.8563965158837346 29.6 19.827309608459473
7.000000000000672 -3592196.6416210337 249.48377003594382 148.37410801535628 1.8563965158837346 29.7 20.101449251174927
7.100000000000706 -3592198.87525415 249.44816341103336 148.37410801535628 1.8563965158837346 29.6 20.423989057540894
7.200000000000739 -3592263.515240957 249.81186081095345 148.37410801535628 1.8563965158837346 29.6 20.704479217529297
7.3000000000007725 -3592513.862669279 251.3412154710518 148.37410801535628 1.8563965158837346 29.6 20.986500024795532
7.400000000000806 -3592744.932994341 252.68567585194336 148.37410801535628 1.8563965158837346 29.7 21.266932249069214
7.500000000000839 -3592429.2037184294 250.9003772438194 148.37410801535628 1.8563965158837346 29.6 21.595351457595825
7.600000000000873 -3592644.348609378 252.0957559533436 148.37410801535628 1.8563965158837346 29.6 21.870737552642822
7.700000000000906 -3592708.5630843956 252.44174345984666 148.37410801535628 1.8563965158837346 29.7 22.14546799659729
7.8000000000009395 -3592819.0725238286 253.10784451155732 148.37410801535628 1.8563965158837346 29.6 22.508814334869385
7.900000000000973 -3592595.969376254 251.85112800315272 148.37410801535628 1.8563965158837346 29.6 22.780991792678833
8.000000000001005 -3592531.874807513 251.43619115154635 148.37410801535628 1.8563965158837346 29.6 23.053468704223633
8.10000000000095 -3592990.3471695734 254.1784262988107 148.37410801535628 1.8563965158837346 29.6 23.328346729278564
8.200000000000895 -3592614.281689544 251.8954833056038 148.37410801535628 1.8563965158837346 29.6 23.64685606956482
8.30000000000084 -3593047.4710393883 254.4905869358214 148.37410801535628 1.8563965158837346 29.6 23.92194151878357
8.400000000000784 -3592232.524838666 249.6911099605098 148.37410801535628 1.8563965158837346 29.6 24.195619583129883
8.500000000000728 -3592624.6592721483 252.03226531397593 148.37410801535628 1.8563965158837346 29.6 24.518033266067505
8.600000000000673 -3592756.364668128 252.73601582298477 148.37410801535628 1.8563965158837346 29.6 24.794384241104126
8.700000000000617 -3592738.700604878 252.6137445313532 148.37410801535628 1.8563965158837346 29.6 25.06837272644043
8.800000000000562 -3592569.4528938048 251.7291300270253 148.37410801535628 1.8563965158837346 29.7 25.344008207321167
8.900000000000507 -3592436.589233748 250.8873843147847 148.37410801535628 1.8563965158837346 29.6 25.665013790130615
9.000000000000451 -3592415.3329990767 250.72498319757202 148.37410801535628 1.8563965158837346 29.6 25.938443422317505
9.100000000000396 -3592610.5443510776 251.95876464692728 148.37410801535628 1.8563965158837346 29.7 26.21286916732788
9.20000000000034 -3592421.953754224 250.8735153494801 148.37410801535628 1.8563965158837346 29.6 26.53324270248413
9.300000000000285 -3592695.8147314554 252.42751910587407 148.37410801535628 1.8563965158837346 29.7 26.80695390701294
9.40000000000023 -3592884.508191789 253.5999911834566 148.37410801535628 1.8563965158837346 29.7 27.079892873764038
9.500000000000174 -3592962.9472469846 253.94818126800334 148.37410801535628 1.8563965158837346 29.7 27.355206727981567
9.600000000000119 -3592400.270994503 250.78876556499375 148.37410801535628 1.8563965158837346 29.7 27.677279710769653
9.700000000000063 -3592909.5753547894 253.6114396716312 148.37410801535628 1.8563965158837346 29.7 27.949408054351807
9.800000000000008 -3593058.665536875 254.4546567932191 148.37410801535628 1.8563965158837346 29.7 28.224043130874634
9.899999999999952 -3592473.239959673 251.15691651459431 148.37410801535628 1.8563965158837346 29.7 28.544347524642944
9.999999999999897 -3592736.9754312593 252.58385821555927 148.37410801535628 1.8563965158837346 29.7 28.817071676254272
